1,Tomate cerise Raim Atomic (Marc),SOLANACEES,Solanum,Lycopersicum,2018,0,Baho (66),peu
1,Tomate cerise rouge ,SOLANACEES,Solanum,Lycopersicum,2019,0,Espira,très peu
1,Tomate cerise rouge allongée,SOLANACEES,Solanum,Lycopersicum,2021,0,,très peu
1,Tomate cerise rouge foncé (Les Refardes),SOLANACEES,Solanum,Lycopersicum,2019,,Catalogne sud,
1,Tomate cerise White Sherry,SOLANACEES,Solanum,Lycopersicum,2021,0,,
1,"Tomate cerise, petite, noire (Marc)",SOLANACEES,Solanum,Lycopersicum,2020,,Baho (66),
1,Tomate Cirera Negra (Cris),SOLANACEES,Solanum,Lycopersicum,2020,uniquement en stock,Pézilla la R. (66),
1,Tomate Cocktail Rouge Allongée,SOLANACEES,Solanum,Lycopersicum,2021,0,,peu
1,Tomate cœur de bœuf,SOLANACEES,Solanum,Lycopersicum,2021,,Elne (66),
1,Tomate coeur de boeuf (Marc),SOLANACEES,Solanum,Lycopersicum,2021,,Sournia (66),
1,Tomate coeur de bœuf jaune,SOLANACEES,Solanum,Lycopersicum,2018,0,Baho (66),peu
1,Tomate Cornue des Andes,SOLANACEES,Solanum,Lycopersicum,2021,0,,très peu
1,Tomate Couilles de Toro,SOLANACEES,Solanum,Lycopersicum,2021,0,,très très peu
1,Tomate de penjar (ou Mallorquine),SOLANACEES,Solanum,Lycopersicum,2021,0,,peu
1,Tomate géante Doremburg,SOLANACEES,Solanum,Lycopersicum,2021,0,,très peu
1,Tomate Gold and Green (Marc),SOLANACEES,Solanum,Lycopersicum,2020,1,Baho (66),
1,Tomate grappe,SOLANACEES,Solanum,Lycopersicum,2020,0,Baixas (66),"Adeline, ""potager de Vilvorde"""
1,Tomate Green Zébra,SOLANACEES,Solanum,Lycopersicum,2018,0,Baixas (66),Adeline
1,Tomate Grégory Altaï,SOLANACEES,Solanum,Lycopersicum,2020-2021,0,,moyen
1,Tomate grosses (productrice âgee de Provence),SOLANACEES,Solanum,Lycopersicum,2020,0,,peu
1,Tomate Lloret (gros fruit un peu cotelé),SOLANACEES,Solanum,Lycopersicum,2020,0,Baixas (66),peu
1,Tomate Mallorquine (Cris),SOLANACEES,Solanum,Lycopersicum,2020,0,Pézilla la R. (66),
1,Tomate Marglobe,SOLANACEES,Solanum,Lycopersicum,2021,0,Elne (66),
1,Tomate Marmande,SOLANACEES,Solanum,Lycopersicum,2018,0,,très très peu
1,Tomate Marmande,SOLANACEES,Solanum,Lycopersicum,2021,0,,très très peu
1,Tomate Marmande,SOLANACEES,Solanum,Lycopersicum,2021,,Elne (66),
1,Tomate Money marker,SOLANACEES,Solanum,Lycopersicum,2021,,Elne (66),
1,Tomate Muskovit,SOLANACEES,Solanum,Lycopersicum,2020,0,Baho (66),
1,Tomate Noire de Crimée,SOLANACEES,Solanum,Lycopersicum,2021,0,,peu
1,Tomate Noire de Crimée,SOLANACEES,Solanum,Lycopersicum,2021,,Elne (66),
1,Tomate pêche (Marc),SOLANACEES,Solanum,Lycopersicum,2021,0,Baho (66),
1,Tomate Pometa (Cris),SOLANACEES,Solanum,Lycopersicum,2020,0,Pézilla la R. (66),
1,"Tomate Pomidoro (grosse, charnue)",SOLANACEES,Solanum,Lycopersicum,2019,0,,très peu
1,Tomate Prince Borghese,SOLANACEES,Solanum,Lycopersicum,Jusqu'en 2024,0,,
1,Tomate prune noire,SOLANACEES,Solanum,Lycopersicum,2020,0,,
1,Tomate Raim Atomic-  (Marc),SOLANACEES,Solanum,Lycopersicum,2021,0,Baho (66),
1,Tomate Raim Atomic (Adeline),SOLANACEES,Solanum,Lycopersicum,2020,uniquement en stock,Baixas (66),Adeline
1,Tomate Raim Atomic (Les Refardes),SOLANACEES,Solanum,Lycopersicum,2018,0,Catalogne sud,
1,Tomate Raim Atomic (Les Refardes),SOLANACEES,Solanum,Lycopersicum,2021,1,Catalogne sud,
1,"Tomate ronde, charnue",SOLANACEES,Solanum,Lycopersicum,2019,0,,très très peu
1,Tomate Rose de Berne,SOLANACEES,Solanum,Lycopersicum,2019,0,Espira,Adeline
1,Tomate Rose de Berne (Marc),SOLANACEES,Solanum,Lycopersicum,2020,0,Baho (66),
1,Tomate Russe ,SOLANACEES,Solanum,Lycopersicum,2021,0,Pézilla la R. (66),très très peu
1,Tomate Russe (Adeline),SOLANACEES,Solanum,Lycopersicum,2018,0,Baixas (66),
1,Tomate russe noire,SOLANACEES,Solanum,Lycopersicum,2021,0,,très peu
1,Tomate Saint Pierre,SOLANACEES,Solanum,Lycopersicum,2017,0,,très peu
1,Tomate Sibérian,SOLANACEES,Solanum,Lycopersicum,2021,,Elne (66),
1,Tomate Super Marmande,SOLANACEES,Solanum,Lycopersicum,2021,0,Elne (66),
1,Tomate tardive de Riells (Cris),SOLANACEES,Solanum,Lycopersicum,2020,0,Pézilla la R. (66),
1,Tomate téton de Vénus (Marc),SOLANACEES,Solanum,Lycopersicum,2020,0,,très peu
1,Tomate Tiger Tom,SOLANACEES,Solanum,Lycopersicum,2020-2021,0,,
1,Tomate Tomaquet Lloret,SOLANACEES,Solanum,Lycopersicum,2017,0,Baixas (66),Refardes repro Adeline
1,Tomate tres cantos,SOLANACEES,Solanum,Lycopersicum,2021,,Elne (66),
1,Tomate type Russe,SOLANACEES,Solanum,Lycopersicum,2018,0,,3 provenances différentes (Adeline)
1,Tomate Valenciano Gordal,SOLANACEES,Solanum,Lycopersicum,2021,0,Elne (66),
1,Tomate Yellow Rufled Baho Laura,SOLANACEES,Solanum,Lycopersicum,2019,0,,
1,Tomates en mélange,SOLANACEES,Solanum,Lycopersicum,2020/2021,0,Baixas (66),"Germinance, repro Adeline"
1,Tomatillo (gros),SOLANACEES,Physalis,Physalis Philadelphica,2017,,,
1,Tournesol,ASTERACEES,Helianthus,H.Annuus,2021,0,,Surprise
1,Tournesol Beauté d'automne multi-têtes,ASTERACEES,Helianthus,H.Annuus,2021,0,,
1,Tournesol géant ,ASTERACEES,Helianthus,H.Annuus,2022,,,
1,Tournesol Géant (Claire) graines blanches,ASTERACEES,Helianthus,H.Annuus,2020,1,Palau del V. (66),
1,Tournesol Géant (graines noires),ASTERACEES,Helianthus,H.Annuus,2021,0,,
1,Tournesol Géant (Graines striées),ASTERACEES,Helianthus,H.Annuus,2021,1,,
1,Tournesol Géant Russe,ASTERACEES,Helianthus,H.Annuus,2021,0,,
1,Tournesol Mamouth fleurs jaunes,ASTERACEES,Helianthus,H.Annuus,2019,0,,
1,Tournesol Mamouth fleurs oranges,ASTERACEES,Helianthus,H.Annuus,2019,0,,
1,Tournesol XXL - JPT - AM,ASTERACEES,Helianthus,H.Annuus,2021,0,,
1,Tulbaghia,xFLEURS,,,?,0,,surprise
Z,Zaaa,,,,,,,
1,Zinnia petites fleurs multicolores  (Josiane),xFLEURS,,,2021,1,Elne (66),
,Zz-apports 2023,,,,,,,
,Pastèque blanche pour confitures (gingérine),CUCURBITACEES,citrillus caffer,,2022,,Corbère (66),
,Caroube ,xARBRE,ceratonia siliqua,,2022,,Perpignan (66),
,Butternut,CUCURBITACEES,Cucurbita,C.Moschata,2022,,Corbère (66),
,Butternut ,CUCURBITACEES,Cucurbita,C.Moschata,2022,,?,
,Pastèque blanche pour confitures (gingérine),CUCURBITACEES,Citrulus,,2022,,?,
,Ostéospernum (mélange violet/blanc,xFLEURS,,,2022,,,
,Courge de Hongrie,CUCURBITACEES,,,2017,,,2 graines !
,Arroche,CHENOPODIACEES,Atriplex,A.Hortensis,2022,,Reynes,
,Poivre de Sichuan,xARBRE,,,2022,,Palau del Vidre (66),
,Potimarron,CUCURBITACEES,Cucurbita,C.Maxima,2016,,Pézilla,
,Baobab,xARBRE,,,2023,,Madagascar,pousserait bien sur la côte vermeille (C. Fleuret)
,Melon vert d'Espagne pour confitures,CUCURBITACEES,Cucumis,C.Melo,2023 ?,,,
,"Maïs doux ""Golden Bantam""",POACEES,Zea,Z.Mays,2018,,Laroque,Hybridation possible
,Navet,BRASSICACEES,Brassica,B.Rapa,2022,,Reynes,
,Brocolis,BRASSICACEES,,,2022,,Reynes,
,Choux kale,BRASSICACEES,Brassica,B.Napus,2022,,Céret,
,Moringa,xARBRE,,,?,,?,
,Courgettes rondes,CUCURBITACEES,Cucurbita,C.Pepo,2022,,Llupia,
,Courgettes longues,CUCURBITACEES,Cucurbita,C.Pepo,2021,,Llupia,
,Gombo,MALVACEES,Abelmoschus,A.Esculentus,?,,?,
,Choux kale violet,BRASSICACEES,Brassica,B.Napus,2022,,,
,Choux de Bruxelles,BRASSICACEES,Brassica,B.Napus,2022,,Reynes,
,Choux vert,BRASSICACEES,Brassica,B.Napus,2022,,Reynes,
,Choux Chinois,BRASSICACEES,Brassica,B.Napus,2022,,Reynes,
,Flamboyant d'Hyères (Sesbania punicea ),xARBRE,,,2022,,,
,Coqueret du Pérou,SOLANACEES,Physalis,,2012,,,
,Epinards ,CHENOPODIACEES,,,2022,,,
,Coréopsis,xFLEURS,,,2022,,,
